Time,Open,High,Low,Last,Change,Volume
2/28/2020 0:00,80.98,81.061,80.927,81.061,0.082,14613
2/27/2020 23:00,81.015,81.071,80.928,80.979,-0.035,15839
2/27/2020 22:00,81.207,81.248,81.001,81.014,-0.193,15577
2/27/2020 21:00,81.425,81.443,80.997,81.207,-0.218,16656
2/27/2020 20:00,81.552,81.565,81.407,81.425,-0.127,12700
2/27/2020 19:00,81.723,81.785,81.506,81.552,-0.171,15450
2/27/2020 18:00,81.872,81.911,81.649,81.723,-0.149,15546
2/27/2020 17:00,81.806,81.97,81.755,81.872,0.068,14199
2/27/2020 16:00,81.805,81.864,81.616,81.804,0,8137
2/27/2020 15:00,82.067,82.11,81.79,81.804,-0.264,9445
2/27/2020 14:00,82.239,82.322,82.052,82.068,-0.167,14785
2/27/2020 13:00,82.255,82.323,82.208,82.235,-0.025,16521
2/27/2020 12:00,82.449,82.49,82.209,82.26,-0.189,19959
2/27/2020 11:00,82.468,82.584,82.424,82.449,-0.02,20846
2/27/2020 10:00,82.361,82.513,82.282,82.469,0.108,22354
2/27/2020 9:00,82.272,82.366,82.179,82.361,0.089,24534
2/27/2020 8:00,82.233,82.385,82.161,82.272,0.039,23549
2/27/2020 7:00,82.286,82.335,82.148,82.233,-0.053,17541
2/27/2020 6:00,82.411,82.463,82.229,82.286,-0.124,14902
2/27/2020 5:00,82.524,82.58,82.399,82.41,-0.114,13328
2/27/2020 4:00,82.68,82.768,82.514,82.524,-0.156,12729
2/27/2020 3:00,82.592,82.7,82.556,82.68,0.089,14583
2/27/2020 2:00,82.538,82.622,82.386,82.591,0.053,20244
2/27/2020 1:00,82.593,82.65,82.481,82.538,-0.056,17769
2/27/2020 0:00,82.506,82.604,82.428,82.594,0.087,11407
2/26/2020 23:00,82.431,82.586,82.431,82.507,0.076,12418
2/26/2020 22:00,82.628,82.664,82.422,82.431,-0.196,8127
2/26/2020 21:00,82.643,82.682,82.613,82.627,-0.016,8565
2/26/2020 20:00,82.668,82.698,82.618,82.643,-0.025,12792
2/26/2020 19:00,82.729,82.759,82.643,82.668,-0.061,16318
2/26/2020 18:00,82.712,82.791,82.591,82.729,0.017,19149
2/26/2020 17:00,82.774,82.794,82.658,82.712,-0.063,10571
2/26/2020 16:00,82.798,82.818,82.759,82.775,-0.022,6417
2/26/2020 15:00,82.932,82.942,82.786,82.797,-0.135,5722
2/26/2020 14:00,82.74,82.955,82.74,82.932,0.193,15422
2/26/2020 13:00,82.726,82.833,82.72,82.739,0.013,18617
2/26/2020 12:00,82.915,82.978,82.688,82.726,-0.19,18179
2/26/2020 11:00,82.839,82.929,82.774,82.916,0.077,16509
2/26/2020 10:00,83.115,83.136,82.834,82.839,-0.276,16702
2/26/2020 9:00,83.263,83.303,83.102,83.115,-0.149,20885
2/26/2020 8:00,83.063,83.396,83.022,83.264,0.2,18011
2/26/2020 7:00,83.041,83.101,83.005,83.064,0.024,14286
2/26/2020 6:00,83.068,83.182,83.013,83.04,-0.028,17915
2/26/2020 5:00,82.979,83.179,82.978,83.068,0.089,13677
2/26/2020 4:00,82.907,83.078,82.905,82.979,0.071,16097
2/26/2020 3:00,82.91,83.011,82.752,82.908,-0.002,21299
2/26/2020 2:00,83.137,83.193,82.867,82.91,-0.226,18291
2/26/2020 1:00,83.076,83.145,83.03,83.136,0.06,14417
2/26/2020 0:00,83.1,83.136,83.03,83.076,-0.023,9357
2/25/2020 23:00,83.189,83.196,83.094,83.099,-0.09,8432
2/25/2020 22:00,83.211,83.215,83.156,83.189,-0.023,7176
2/25/2020 21:00,83.162,83.281,83.162,83.212,0.05,8815
2/25/2020 20:00,82.954,83.196,82.904,83.162,0.207,14274
2/25/2020 19:00,82.908,82.98,82.862,82.955,0.047,14953
2/25/2020 18:00,83.042,83.074,82.907,82.908,-0.135,11734
2/25/2020 17:00,82.926,83.043,82.919,83.043,0.117,6599
2/25/2020 16:00,82.977,82.977,82.898,82.926,-0.051,6475
2/25/2020 15:00,82.833,82.984,82.793,82.977,0.144,5918
2/25/2020 14:00,82.941,83.022,82.83,82.833,-0.107,17005
2/25/2020 13:00,82.84,82.975,82.771,82.94,0.099,20199
2/25/2020 12:00,82.827,82.872,82.801,82.841,0.014,12830
2/25/2020 11:00,82.947,82.997,82.801,82.827,-0.12,12244
2/25/2020 10:00,82.895,82.966,82.805,82.947,0.053,18724
2/25/2020 9:00,83.162,83.206,82.817,82.894,-0.269,23541
2/25/2020 8:00,83.254,83.33,83.075,83.163,-0.092,17034
2/25/2020 7:00,83.311,83.312,83.168,83.255,-0.057,11281
2/25/2020 6:00,83.128,83.328,83.077,83.312,0.181,13149
2/25/2020 5:00,83.077,83.189,83.013,83.131,0.053,13353
2/25/2020 4:00,82.995,83.141,82.943,83.078,0.083,12878
2/25/2020 3:00,83.164,83.222,82.99,82.995,-0.169,14416
2/25/2020 2:00,83.346,83.352,83.164,83.164,-0.181,16638
2/25/2020 1:00,83.393,83.456,83.271,83.345,-0.048,12772
2/25/2020 0:00,83.332,83.425,83.301,83.393,0.06,8967
2/24/2020 23:00,83.396,83.416,83.308,83.333,-0.063,6621
2/24/2020 22:00,83.435,83.444,83.381,83.396,-0.039,4963
2/24/2020 21:00,83.46,83.468,83.376,83.435,-0.025,8085
2/24/2020 20:00,83.5,83.525,83.424,83.46,-0.041,10065
2/24/2020 19:00,83.418,83.56,83.385,83.501,0.082,13703
2/24/2020 18:00,83.42,83.477,83.377,83.419,-0.001,14680
2/24/2020 17:00,83.239,83.432,83.214,83.42,0.181,10064
2/24/2020 16:00,83.269,83.284,83.231,83.239,-0.031,9605
2/24/2020 15:00,83.313,83.352,83.267,83.27,-0.043,5379
2/24/2020 14:00,83.309,83.395,83.272,83.313,0.004,11921
2/24/2020 13:00,83.239,83.374,83.187,83.309,0.07,11604
2/24/2020 12:00,83.15,83.246,83.096,83.239,0.088,10158
2/24/2020 11:00,83.241,83.246,83.131,83.151,-0.09,13095
2/24/2020 10:00,83.404,83.438,83.201,83.241,-0.164,14817
2/24/2020 9:00,83.472,83.54,83.311,83.405,-0.068,20063
2/24/2020 8:00,83.751,83.755,83.344,83.473,-0.278,20307
2/24/2020 7:00,83.783,83.858,83.726,83.751,-0.032,11542
2/24/2020 6:00,83.773,83.856,83.741,83.783,0.01,9993
2/24/2020 5:00,83.645,83.776,83.615,83.773,0.128,11068
2/24/2020 4:00,83.723,83.741,83.624,83.645,-0.078,11060
2/24/2020 3:00,83.839,83.863,83.69,83.723,-0.116,17302
2/24/2020 2:00,83.966,83.968,83.757,83.839,-0.127,17570
2/24/2020 1:00,84.09,84.11,83.927,83.966,-0.125,12355
2/24/2020 0:00,84.067,84.107,84.05,84.091,0.024,5471
2/23/2020 23:00,84.102,84.155,84.052,84.067,-0.036,4265
2/23/2020 22:00,84.094,84.107,84.069,84.103,0.009,3291
2/23/2020 21:00,84.014,84.119,84.004,84.094,0.08,5495
2/23/2020 20:00,84.141,84.148,84.01,84.014,-0.127,7272
2/23/2020 19:00,84.159,84.187,84.043,84.141,-0.018,8036
2/23/2020 18:00,84.154,84.276,84.13,84.159,0.005,3693
2/23/2020 17:00,84.035,84.195,84.012,84.154,0.12,3819
2/23/2020 16:00,83.929,84.175,83.922,84.034,0.107,2570
2/23/2020 15:00,84.038,84.038,83.879,83.927,-0.388,419
2/21/2020 15:00,84.42,84.437,84.3,84.315,-0.105,3995
2/21/2020 14:00,84.485,84.5,84.351,84.42,-0.065,6572
2/21/2020 13:00,84.523,84.548,84.458,84.485,-0.038,7292
2/21/2020 12:00,84.54,84.579,84.507,84.523,-0.017,7592
2/21/2020 11:00,84.537,84.62,84.505,84.54,0.003,8383
2/21/2020 10:00,84.455,84.563,84.453,84.537,0.081,12524
2/21/2020 9:00,84.311,84.473,84.142,84.456,0.145,21799
2/21/2020 8:00,84.351,84.446,84.181,84.311,-0.04,14920
2/21/2020 7:00,84.48,84.513,84.34,84.351,-0.129,9691
2/21/2020 6:00,84.388,84.513,84.368,84.48,0.093,9429
2/21/2020 5:00,84.299,84.39,84.249,84.387,0.088,7938
2/21/2020 4:00,84.226,84.342,84.225,84.299,0.072,8163
2/21/2020 3:00,84.277,84.349,84.215,84.227,-0.05,10680
2/21/2020 2:00,84.267,84.314,84.022,84.277,0.01,16896
2/21/2020 1:00,84.517,84.518,84.249,84.267,-0.252,11859
2/21/2020 0:00,84.507,84.539,84.467,84.519,0.012,5323
2/20/2020 23:00,84.5,84.538,84.476,84.507,0.008,5026
2/20/2020 22:00,84.495,84.534,84.483,84.499,0.004,5178
2/20/2020 21:00,84.441,84.501,84.415,84.495,0.055,5692
2/20/2020 20:00,84.48,84.486,84.365,84.44,-0.039,9108
2/20/2020 19:00,84.602,84.606,84.466,84.479,-0.122,10255
2/20/2020 18:00,84.425,84.66,84.408,84.601,0.175,11480
2/20/2020 17:00,84.501,84.519,84.418,84.426,-0.075,6594
2/20/2020 16:00,84.528,84.54,84.461,84.501,-0.029,5699
2/20/2020 15:00,84.516,84.598,84.499,84.53,0.014,3994
2/20/2020 14:00,84.482,84.524,84.475,84.516,0.034,5749
2/20/2020 13:00,84.471,84.543,84.471,84.482,0.011,7358
2/20/2020 12:00,84.483,84.574,84.46,84.471,-0.012,8959
2/20/2020 11:00,84.362,84.501,84.299,84.483,0.12,13123
2/20/2020 10:00,84.705,84.719,84.191,84.363,-0.342,18787
2/20/2020 9:00,84.672,84.729,84.571,84.705,0.033,13269
2/20/2020 8:00,84.445,84.736,84.443,84.672,0.227,13551
2/20/2020 7:00,84.437,84.529,84.375,84.445,0.008,11870
2/20/2020 6:00,84.371,84.455,84.346,84.437,0.07,9209
2/20/2020 5:00,84.584,84.591,84.353,84.367,-0.217,10006
2/20/2020 4:00,84.501,84.594,84.403,84.584,0.082,10613
2/20/2020 3:00,84.343,84.542,84.314,84.502,0.159,9879
2/20/2020 2:00,84.332,84.373,84.21,84.343,0.015,11562
2/20/2020 1:00,84.276,84.454,84.232,84.328,0.052,12379
2/20/2020 0:00,84.192,84.285,84.167,84.276,0.084,6788
2/19/2020 23:00,84.188,84.219,84.158,84.192,0.003,5533
2/19/2020 22:00,84.152,84.21,84.139,84.189,0.037,5094
2/19/2020 21:00,84.097,84.237,84.084,84.152,0.056,9365
2/19/2020 20:00,84.112,84.163,84.048,84.096,-0.016,9692
2/19/2020 19:00,84.149,84.181,84.065,84.112,-0.038,9792
2/19/2020 18:00,84.091,84.189,84.056,84.15,0.058,11826
2/19/2020 17:00,84.093,84.181,84.087,84.092,-0.001,5206
2/19/2020 16:00,84.214,84.214,84.054,84.093,-0.121,3520
2/19/2020 15:00,84.089,84.23,84.082,84.214,0.125,4392
2/19/2020 14:00,84.35,84.362,84.084,84.089,-0.261,6968
2/19/2020 13:00,84.1,84.353,84.084,84.35,0.247,7897
2/19/2020 12:00,84.05,84.219,84.04,84.103,0.053,5225
2/19/2020 11:00,84.009,84.05,83.94,84.05,0.041,7125
2/19/2020 10:00,83.803,84.133,83.795,84.009,0.205,13331
2/19/2020 9:00,83.743,83.826,83.626,83.804,0.062,12279
2/19/2020 8:00,83.663,83.802,83.662,83.742,0.08,12486
2/19/2020 7:00,83.545,83.805,83.525,83.662,0.117,12467
2/19/2020 6:00,83.461,83.589,83.43,83.545,0.09,6969
2/19/2020 5:00,83.345,83.47,83.322,83.455,0.111,6653
2/19/2020 4:00,83.283,83.388,83.253,83.344,0.061,6691
2/19/2020 3:00,83.246,83.324,83.241,83.283,0.037,7730
2/19/2020 2:00,83.22,83.254,83.152,83.246,0.026,8752
2/19/2020 1:00,83.079,83.237,83.071,83.22,0.141,7505
2/19/2020 0:00,83.065,83.087,83.035,83.079,0.014,3930
2/18/2020 23:00,83.051,83.079,83.039,83.065,0.013,3313
2/18/2020 22:00,83.079,83.091,83.032,83.052,-0.027,3289
2/18/2020 21:00,83.04,83.092,83.033,83.079,0.039,4180
2/18/2020 20:00,82.975,83.106,82.972,83.04,0.066,6519
2/18/2020 19:00,82.923,82.983,82.874,82.974,0.051,6872
2/18/2020 18:00,82.924,82.956,82.904,82.923,-0.001,5325
2/18/2020 17:00,82.858,82.932,82.808,82.924,0.065,8243
2/18/2020 16:00,82.846,82.877,82.81,82.859,0.012,4094
2/18/2020 15:00,82.858,82.872,82.838,82.847,-0.011,3019
2/18/2020 14:00,82.892,82.898,82.844,82.858,-0.033,4222
2/18/2020 13:00,82.851,82.933,82.839,82.891,0.041,5474
2/18/2020 12:00,82.881,82.926,82.842,82.85,-0.033,5102
2/18/2020 11:00,82.825,82.92,82.825,82.883,0.057,6290
2/18/2020 10:00,82.836,82.871,82.777,82.826,-0.01,10290
2/18/2020 9:00,82.878,82.913,82.758,82.836,-0.042,12746
2/18/2020 8:00,82.721,82.912,82.702,82.878,0.157,12487
2/18/2020 7:00,82.773,82.776,82.669,82.721,-0.052,9491
2/18/2020 6:00,82.751,82.782,82.715,82.773,0.03,7779
2/18/2020 5:00,82.748,82.793,82.73,82.743,-0.004,6578
2/18/2020 4:00,82.704,82.796,82.667,82.747,0.043,9936
2/18/2020 3:00,82.736,82.757,82.653,82.704,-0.032,7728
2/18/2020 2:00,82.76,82.862,82.725,82.736,-0.024,11441
2/18/2020 1:00,82.851,82.865,82.746,82.76,-0.091,8273
2/18/2020 0:00,82.853,82.902,82.844,82.851,-0.002,4330
2/17/2020 23:00,82.837,82.86,82.815,82.853,0.016,3821
2/17/2020 22:00,82.804,82.848,82.795,82.837,0.034,2918
2/17/2020 21:00,82.757,82.812,82.735,82.803,0.046,4055
2/17/2020 20:00,82.85,82.883,82.739,82.757,-0.092,7040
2/17/2020 19:00,82.86,82.899,82.803,82.849,-0.012,8139
2/17/2020 18:00,82.969,82.974,82.852,82.861,-0.108,7403
2/17/2020 17:00,82.998,83.009,82.943,82.969,-0.031,5167
2/17/2020 16:00,83,83.02,82.934,83,0,6452
2/17/2020 15:00,83.061,83.061,82.988,83,-0.061,5706
2/17/2020 14:00,83.055,83.076,83.036,83.061,0.007,3570
2/17/2020 13:00,83.067,83.069,83.036,83.054,-0.013,3534
2/17/2020 12:00,83.084,83.092,83.056,83.067,-0.019,3714
2/17/2020 11:00,83.086,83.105,83.045,83.086,0,3056
2/17/2020 10:00,83.036,83.089,83.034,83.086,0.049,3593
2/17/2020 9:00,83.059,83.06,83.028,83.037,-0.022,4934
2/17/2020 8:00,83.031,83.075,83.013,83.059,0.028,5226
2/17/2020 7:00,83.017,83.055,83.016,83.031,0.013,4339
2/17/2020 6:00,83.08,83.088,83.012,83.018,-0.062,5066
2/17/2020 5:00,83.05,83.085,83.039,83.08,0.031,4715
2/17/2020 4:00,83.039,83.064,83.032,83.049,0.01,4224
2/17/2020 3:00,82.95,83.043,82.942,83.039,0.089,6065
2/17/2020 2:00,82.96,82.97,82.913,82.95,-0.01,6304
2/17/2020 1:00,82.956,82.982,82.949,82.96,0.004,4691
2/17/2020 0:00,82.983,82.99,82.945,82.956,-0.026,3666
2/16/2020 23:00,82.962,82.989,82.953,82.982,0.02,3099
2/16/2020 22:00,82.952,82.966,82.934,82.962,0.009,2375
2/16/2020 21:00,82.966,82.972,82.944,82.953,-0.013,3132
2/16/2020 20:00,82.935,82.973,82.914,82.966,0.032,5192
2/16/2020 19:00,82.844,82.934,82.823,82.934,0.091,5556
2/16/2020 18:00,82.885,82.885,82.813,82.843,-0.041,2648
2/16/2020 17:00,82.843,82.913,82.843,82.884,0.042,1921
2/16/2020 16:00,82.869,82.869,82.795,82.842,-0.027,1181
2/16/2020 15:00,82.881,82.881,82.854,82.869,0.054,113
2/14/2020 15:00,82.851,82.854,82.792,82.815,-0.036,3906
2/14/2020 14:00,82.827,82.854,82.792,82.851,0.024,4244
2/14/2020 13:00,82.827,82.866,82.813,82.827,0,5462
2/14/2020 12:00,82.809,82.85,82.8,82.827,0.017,4764
2/14/2020 11:00,82.83,82.845,82.775,82.81,-0.02,5451
2/14/2020 10:00,82.785,82.852,82.779,82.83,0.045,8045
2/14/2020 9:00,82.79,82.834,82.76,82.785,-0.006,10859
2/14/2020 8:00,82.924,82.948,82.764,82.791,-0.133,11002
2/14/2020 7:00,82.953,82.954,82.847,82.924,-0.028,10476
2/14/2020 6:00,82.895,82.953,82.866,82.952,0.059,6251
2/14/2020 5:00,82.937,82.959,82.893,82.893,-0.043,5674
2/14/2020 4:00,82.867,82.937,82.855,82.936,0.069,6303
2/14/2020 3:00,82.833,82.877,82.8,82.867,0.034,6420
2/14/2020 2:00,82.86,82.872,82.814,82.833,-0.028,7616
2/14/2020 1:00,82.801,82.891,82.778,82.861,0.06,7194
2/14/2020 0:00,82.811,82.815,82.773,82.801,-0.01,4193
2/13/2020 23:00,82.782,82.825,82.781,82.811,0.028,3760
2/13/2020 22:00,82.832,82.832,82.781,82.783,-0.049,3046
2/13/2020 21:00,82.873,82.913,82.818,82.832,-0.04,4377
2/13/2020 20:00,82.807,82.872,82.784,82.872,0.065,4837
2/13/2020 19:00,82.841,82.846,82.751,82.807,-0.034,6660
2/13/2020 18:00,82.737,82.849,82.708,82.841,0.105,6698
2/13/2020 17:00,82.763,82.784,82.703,82.736,-0.027,5092
2/13/2020 16:00,82.766,82.785,82.741,82.763,-0.006,4036
2/13/2020 15:00,82.769,82.789,82.761,82.769,0,2715
2/13/2020 14:00,82.806,82.829,82.766,82.769,-0.037,5830
2/13/2020 13:00,82.82,82.844,82.778,82.806,-0.014,4861
2/13/2020 12:00,82.791,82.839,82.758,82.82,0.029,6039
2/13/2020 11:00,82.84,82.857,82.781,82.791,-0.049,7013
2/13/2020 10:00,82.831,82.876,82.785,82.84,0.008,10736
2/13/2020 9:00,82.817,82.851,82.714,82.832,0.015,17234
2/13/2020 8:00,82.806,82.957,82.795,82.817,0.011,14412
2/13/2020 7:00,82.735,82.874,82.723,82.806,0.07,10025
2/13/2020 6:00,82.682,82.747,82.676,82.736,0.06,9992
2/13/2020 5:00,82.727,82.733,82.658,82.676,-0.051,10624
2/13/2020 4:00,82.76,82.772,82.633,82.727,-0.032,10712
2/13/2020 3:00,82.84,82.875,82.735,82.759,-0.081,9169
2/13/2020 2:00,82.748,82.866,82.737,82.84,0.092,10016
2/13/2020 1:00,82.819,82.851,82.739,82.748,-0.071,9433
2/13/2020 0:00,82.875,82.889,82.807,82.819,-0.056,5096
2/12/2020 23:00,82.901,82.934,82.861,82.875,-0.025,5459
2/12/2020 22:00,82.911,82.949,82.898,82.9,-0.011,4102
2/12/2020 21:00,82.965,82.978,82.907,82.911,-0.053,4797
2/12/2020 20:00,83.008,83.039,82.961,82.964,-0.044,5850
2/12/2020 19:00,82.883,83.053,82.883,83.008,0.126,9347
2/12/2020 18:00,82.872,82.97,82.856,82.882,0.01,10509
2/12/2020 17:00,83.053,83.061,82.794,82.872,-0.182,7385
2/12/2020 16:00,83.072,83.078,83.023,83.054,-0.018,8621
2/12/2020 15:00,83.049,83.099,83.026,83.072,0.023,3746
2/12/2020 14:00,83.009,83.049,82.995,83.049,0.041,5126
2/12/2020 13:00,83.069,83.091,82.995,83.008,-0.061,6093
2/12/2020 12:00,83.07,83.085,83.032,83.069,-0.001,5091
2/12/2020 11:00,83.065,83.116,83.031,83.07,0.005,7993
2/12/2020 10:00,82.962,83.065,82.956,83.065,0.103,9591
2/12/2020 9:00,83.031,83.033,82.946,82.962,-0.069,14187
2/12/2020 8:00,82.911,83.037,82.884,83.031,0.12,11683
2/12/2020 7:00,82.918,82.959,82.909,82.911,-0.006,7505
2/12/2020 6:00,82.859,82.924,82.832,82.917,0.066,6568
2/12/2020 5:00,82.855,82.894,82.843,82.851,-0.003,6899
2/12/2020 4:00,82.872,82.922,82.804,82.854,-0.019,7752
2/12/2020 3:00,82.988,82.992,82.822,82.873,-0.115,9612
2/12/2020 2:00,82.782,83.018,82.766,82.988,0.206,12523
2/12/2020 1:00,82.704,82.802,82.675,82.782,0.078,8266
2/12/2020 0:00,82.717,82.733,82.694,82.704,-0.012,5123
2/11/2020 23:00,82.682,82.738,82.676,82.716,0.034,3957
2/11/2020 22:00,82.684,82.699,82.671,82.682,-0.002,3086
2/11/2020 21:00,82.723,82.723,82.68,82.684,-0.039,3714
2/11/2020 20:00,82.708,82.738,82.678,82.723,0.015,5539
2/11/2020 19:00,82.614,82.71,82.613,82.708,0.095,7674
2/11/2020 18:00,82.64,82.662,82.577,82.613,-0.027,7331
2/11/2020 17:00,82.616,82.66,82.616,82.64,0.024,3588
2/11/2020 16:00,82.619,82.627,82.486,82.616,-0.004,6367
2/11/2020 15:00,82.605,82.624,82.584,82.62,0.015,3126
2/11/2020 14:00,82.57,82.605,82.531,82.605,0.034,5801
2/11/2020 13:00,82.592,82.612,82.552,82.571,-0.021,6960
2/11/2020 12:00,82.609,82.651,82.558,82.592,-0.019,5942
2/11/2020 11:00,82.543,82.628,82.533,82.611,0.068,8078
2/11/2020 10:00,82.697,82.736,82.51,82.543,-0.155,10838
2/11/2020 9:00,82.643,82.783,82.643,82.698,0.054,12835
2/11/2020 8:00,82.538,82.673,82.524,82.644,0.106,13690
2/11/2020 7:00,82.627,82.633,82.458,82.538,-0.089,11043
2/11/2020 6:00,82.659,82.668,82.609,82.627,-0.028,7258
2/11/2020 5:00,82.641,82.668,82.603,82.655,0.014,6317
2/11/2020 4:00,82.629,82.654,82.586,82.641,0.012,6652
2/11/2020 3:00,82.645,82.659,82.58,82.629,-0.015,8666
2/11/2020 2:00,82.676,82.715,82.626,82.644,-0.032,9391
2/11/2020 1:00,82.64,82.692,82.599,82.676,0.036,7915
2/11/2020 0:00,82.634,82.674,82.633,82.64,0.006,4610
2/10/2020 23:00,82.595,82.639,82.567,82.634,0.039,3467
2/10/2020 22:00,82.589,82.611,82.56,82.595,0.007,2942
2/10/2020 21:00,82.569,82.597,82.548,82.588,0.02,3950
2/10/2020 20:00,82.529,82.599,82.504,82.568,0.039,5179
2/10/2020 19:00,82.462,82.54,82.458,82.529,0.067,6789
2/10/2020 18:00,82.412,82.478,82.383,82.462,0.049,4683
2/10/2020 17:00,82.412,82.425,82.393,82.413,0.002,3538
2/10/2020 16:00,82.418,82.429,82.395,82.411,-0.009,5632
2/10/2020 15:00,82.391,82.428,82.379,82.42,0.029,2869
2/10/2020 14:00,82.365,82.415,82.35,82.391,0.026,5495
2/10/2020 13:00,82.338,82.368,82.321,82.365,0.026,5052
2/10/2020 12:00,82.321,82.362,82.321,82.339,0.018,5327
2/10/2020 11:00,82.383,82.384,82.27,82.321,-0.062,7256
2/10/2020 10:00,82.381,82.41,82.362,82.383,0.002,8774
2/10/2020 9:00,82.426,82.436,82.348,82.381,-0.045,13253
2/10/2020 8:00,82.36,82.426,82.274,82.426,0.067,13219
2/10/2020 7:00,82.457,82.462,82.353,82.359,-0.097,10947
2/10/2020 6:00,82.571,82.603,82.45,82.456,-0.115,8748
2/10/2020 5:00,82.565,82.626,82.551,82.571,0.006,8894
2/10/2020 4:00,82.535,82.62,82.506,82.565,0.03,9756
2/10/2020 3:00,82.551,82.618,82.526,82.535,-0.016,10141
2/10/2020 2:00,82.579,82.646,82.494,82.551,-0.028,13636
2/10/2020 1:00,82.614,82.659,82.523,82.579,-0.035,10296
2/10/2020 0:00,82.589,82.637,82.573,82.614,0.025,5451
2/9/2020 23:00,82.535,82.613,82.535,82.589,0.052,5145
2/9/2020 22:00,82.549,82.578,82.528,82.537,-0.012,4221
2/9/2020 21:00,82.624,82.643,82.547,82.549,-0.075,5844
2/9/2020 20:00,82.488,82.645,82.488,82.624,0.137,8504
2/9/2020 19:00,82.398,82.533,82.369,82.487,0.089,9885
2/9/2020 18:00,82.34,82.45,82.339,82.398,0.058,3160
2/9/2020 17:00,82.448,82.476,82.32,82.34,-0.108,2887
2/9/2020 16:00,82.41,82.473,82.397,82.448,0.04,1315
2/9/2020 15:00,82.408,82.418,82.399,82.408,-0.034,219
2/7/2020 15:00,82.515,82.531,82.442,82.442,-0.073,3730
2/7/2020 14:00,82.504,82.528,82.488,82.515,0.011,6042
2/7/2020 13:00,82.5,82.535,82.45,82.504,0.004,7879
2/7/2020 12:00,82.529,82.589,82.5,82.5,-0.029,7530
2/7/2020 11:00,82.529,82.543,82.495,82.529,0,6842
2/7/2020 10:00,82.507,82.533,82.422,82.529,0.022,12337
2/7/2020 9:00,82.288,82.537,82.242,82.507,0.22,17541
2/7/2020 8:00,82.459,82.514,82.259,82.287,-0.172,18702
2/7/2020 7:00,82.519,82.764,82.424,82.459,-0.059,18601
2/7/2020 6:00,82.539,82.554,82.467,82.518,-0.018,7403
2/7/2020 5:00,82.464,82.556,82.423,82.536,0.071,7994
2/7/2020 4:00,82.474,82.508,82.377,82.465,-0.008,9456
2/7/2020 3:00,82.606,82.628,82.473,82.473,-0.133,8862
2/7/2020 2:00,82.636,82.639,82.566,82.606,-0.029,12673
2/7/2020 1:00,82.73,82.749,82.619,82.635,-0.095,11895
2/7/2020 0:00,82.655,82.749,82.638,82.73,0.076,8321
2/6/2020 23:00,82.692,82.699,82.649,82.654,-0.038,6958
2/6/2020 22:00,82.716,82.72,82.678,82.692,-0.024,5415
2/6/2020 21:00,82.695,82.727,82.693,82.716,0.022,7345
2/6/2020 20:00,82.71,82.725,82.674,82.694,-0.016,10185
2/6/2020 19:00,82.657,82.724,82.618,82.71,0.054,13453
2/6/2020 18:00,82.751,82.758,82.596,82.656,-0.095,6221
2/6/2020 17:00,82.766,82.793,82.75,82.751,-0.017,2928
2/6/2020 16:00,82.79,82.802,82.762,82.768,-0.023,4864
2/6/2020 15:00,82.735,82.799,82.724,82.791,0.056,3557
2/6/2020 14:00,82.735,82.778,82.732,82.735,0,5601
2/6/2020 13:00,82.744,82.789,82.73,82.735,-0.009,6396
2/6/2020 12:00,82.748,82.767,82.705,82.744,-0.004,5657
2/6/2020 11:00,82.659,82.752,82.653,82.748,0.089,6790
2/6/2020 10:00,82.703,82.752,82.655,82.659,-0.044,13257
2/6/2020 9:00,82.691,82.73,82.559,82.703,0.013,16448
2/6/2020 8:00,82.722,82.74,82.587,82.69,-0.032,14052
2/6/2020 7:00,82.731,82.768,82.66,82.722,-0.009,10560
2/6/2020 6:00,82.797,82.822,82.726,82.731,-0.064,7820
2/6/2020 5:00,82.645,82.8,82.643,82.795,0.15,8517
2/6/2020 4:00,82.688,82.716,82.635,82.645,-0.043,9128
2/6/2020 3:00,82.801,82.804,82.643,82.688,-0.114,10961
2/6/2020 2:00,82.77,82.808,82.739,82.802,0.032,10407
2/6/2020 1:00,82.721,82.787,82.684,82.77,0.049,7921
2/6/2020 0:00,82.748,82.791,82.715,82.721,-0.026,5401
2/5/2020 23:00,82.773,82.798,82.746,82.747,-0.026,6325
2/5/2020 22:00,82.699,82.783,82.695,82.773,0.074,6734
2/5/2020 21:00,82.7,82.727,82.671,82.699,-0.001,3673
2/5/2020 20:00,82.677,82.723,82.677,82.7,0.023,5487
2/5/2020 19:00,82.665,82.738,82.649,82.677,0.012,9550
2/5/2020 18:00,82.648,82.725,82.635,82.665,0.017,6093
2/5/2020 17:00,82.642,82.677,82.618,82.648,0.006,2813
2/5/2020 16:00,82.677,82.677,82.581,82.642,-0.037,5133
2/5/2020 15:00,82.629,82.689,82.614,82.679,0.05,3455
2/5/2020 14:00,82.614,82.629,82.593,82.629,0.016,6098
2/5/2020 13:00,82.631,82.633,82.576,82.613,-0.017,7441
2/5/2020 12:00,82.662,82.664,82.59,82.63,-0.032,6783
2/5/2020 11:00,82.545,82.683,82.541,82.662,0.117,8898
2/5/2020 10:00,82.561,82.561,82.466,82.545,-0.016,12146
2/5/2020 9:00,82.543,82.63,82.472,82.561,0.017,19873
2/5/2020 8:00,82.623,82.646,82.486,82.544,-0.078,15741
2/5/2020 7:00,82.596,82.669,82.567,82.622,0.026,13582
2/5/2020 6:00,82.51,82.633,82.465,82.596,0.088,10176
